Age of Vehicle,Speed,Road Type,Traffic Conditions,Temperature,Wind Speed,NOx Emissions
15,109.6368104,Highway,Heavy,12.38368394,1.307928415,1.129113766
27,69.31330855,Highway,Moderate,1.617612252,7.121829583,0.136880332
21,79.56853343,Highway,Moderate,5.90806693,1.695026746,0.482673539
2,67.74757694,City,Moderate,2.452202099,3.342353633,1.800190556
18,110.8773218,Rural,Moderate,5.721493287,5.42351587,0.827850856
13,91.96175566,City,Heavy,16.66151663,11.6729766,1.070291903
23,44.25442079,Highway,Free flow,13.10260942,17.27786429,0.787510326
23,60.39855111,Highway,Free flow,39.8065488,7.695489164,0.48273884
28,34.99462672,Rural,Free flow,5.681091477,12.88697655,1.756241909
17,23.92313635,Rural,Moderate,0.658065507,13.68835622,0.617844792
5,28.20880927,City,Moderate,17.24460718,13.39761686,0.102043933
15,79.3683591,City,Free flow,22.63394743,4.690085494,1.783158597
15,68.7954225,Rural,Moderate,11.26356716,10.75795707,1.569390761
0,34.9366281,Rural,Free flow,-5.483572224,8.776132442,0.275746459
3,10.28359958,Highway,Free flow,0.38784428,9.807232162,0.549932678
7,65.72208075,Highway,Free flow,11.64307681,19.87142298,0.59812385
16,113.3708287,City,Moderate,9.32433483,5.442928146,1.382242269
7,1.654524545,Rural,Heavy,6.744971401,15.48837294,0.275741
8,77.55953346,Rural,Heavy,9.743313311,14.62780719,0.783275277
19,24.50965036,Rural,Heavy,9.387755434,3.043522273,1.808520002
3,65.85270165,Highway,Heavy,27.69567556,10.72195123,1.15196251
21,61.88495607,Highway,Heavy,23.56298688,12.66389141,0.112013209
5,3.90355855,City,Free flow,-6.07683043,13.686803,0.143987298
18,43.09162837,City,Moderate,24.11154937,12.89455635,0.615659102
19,32.89593106,City,Moderate,23.85340357,16.94706523,0.831720427
3,7.424611307,Rural,Moderate,27.16588473,11.53405285,0.111037343
20,112.0123909,Highway,Moderate,15.9321165,11.19745349,1.745105496
7,67.04718513,City,Free flow,28.68483883,14.61790335,0.696180401
16,62.33844381,Rural,Free flow,39.273106,13.94488474,0.373295018
20,13.04540871,Rural,Heavy,28.85988283,17.00152484,1.358929636
24,11.69471367,Rural,Moderate,5.966650277,0.306392831,1.525432149
23,71.98935151,Rural,Free flow,7.310337044,0.52678035,1.408632839
17,70.13967168,Highway,Moderate,11.59816178,17.83848481,0.645274904
9,86.45283766,City,Moderate,18.47369927,8.200422363,1.173444827
19,84.01945498,Rural,Heavy,23.25704384,6.039436498,1.868862778
7,37.48153725,City,Heavy,-1.173761903,1.411547531,0.506822875
28,91.68017472,Rural,Heavy,22.66361923,13.0012729,0.592642589
5,3.442268837,Rural,Moderate,-7.390668506,1.33705531,1.412835504
9,108.7325867,Highway,Free flow,5.446769978,6.338500333,0.851462056
23,56.11242174,Highway,Moderate,31.47402378,19.30748873,0.452920216
20,25.14352819,City,Free flow,-4.542312836,12.02714179,1.008138121
1,0.968771378,City,Free flow,19.33018367,16.00949121,1.87817918
4,119.75285,Rural,Free flow,32.98227218,5.849230921,1.310063881
3,49.46333389,Highway,Heavy,-6.856244188,12.87798,1.717542619
29,2.315805048,Highway,Moderate,33.33490475,17.66827975,1.358205181
5,12.42942618,Rural,Free flow,-0.915137969,8.182712884,0.754509002
20,97.57737492,City,Heavy,9.592551622,8.415563723,0.132188996
25,15.45345066,City,Heavy,-9.835627844,5.754970763,1.366400485
15,40.74265038,Highway,Moderate,8.194636516,6.010239886,1.067741742
12,58.91058942,City,Heavy,21.57492776,10.09999453,1.556435527
16,3.350711669,Highway,Free flow,33.96334596,4.799518012,0.669430089
21,98.32962054,City,Free flow,18.51697285,4.207533531,0.759023711
21,91.07547475,Rural,Heavy,26.40151256,7.687323527,1.658649425
27,88.32824304,Rural,Heavy,-5.490964629,14.71997323,0.871353499
24,33.16819876,Rural,Heavy,-1.59912565,0.884460034,1.241069612
12,56.2512951,Rural,Moderate,13.66368721,8.701851558,1.682847835
7,64.73982576,City,Heavy,17.30417184,18.32927059,1.949307207
25,72.99940151,Rural,Free flow,12.72411494,4.864082775,1.073946114
27,65.54549994,City,Moderate,-9.201824786,15.82423867,1.899603355
29,40.9575132,Rural,Moderate,17.85278501,12.68763703,1.970117766
10,21.29241411,Highway,Moderate,16.04793281,19.19921619,1.536062862
2,82.00149301,Rural,Heavy,-5.683336797,11.6119882,1.031891317
14,23.76395106,City,Free flow,14.05730757,6.791902779,1.051972931
14,0.260854054,Rural,Free flow,9.930753965,6.519914738,1.736303387
27,112.525594,City,Free flow,31.11952542,2.466683014,0.242073647
23,19.37509138,Rural,Free flow,16.36989825,19.15078459,1.114331437
22,22.30894024,Rural,Free flow,-8.359372353,11.05069465,0.702321313
22,58.55884447,Rural,Heavy,-7.957353045,10.95915493,1.545629867
1,68.34850837,Highway,Moderate,12.82926935,18.85579708,1.531284397
1,72.84718829,Highway,Free flow,2.183102338,17.04064745,0.820202878
23,51.05223513,Highway,Moderate,31.47272017,15.46527043,0.624313145
5,89.21074777,Highway,Free flow,34.16566517,5.831483889,0.287435184
28,14.9086076,City,Heavy,23.97807888,17.10458699,1.104506278
7,32.9055046,Highway,Free flow,-2.476849417,15.14591116,1.246726075
13,25.69300941,Highway,Free flow,-4.223987298,1.191019682,0.839078482
24,101.6265489,Rural,Heavy,20.07852803,3.912112084,0.317984191
16,56.8739419,Rural,Moderate,29.36889847,5.815772176,1.159222011
19,117.5976968,Rural,Free flow,38.14296291,13.74743477,1.382519929
28,62.68367374,Rural,Moderate,14.87668899,13.87435477,0.673839934
0,50.24310899,Highway,Free flow,24.12752464,1.30122993,0.634480487
3,2.29225014,City,Moderate,19.78998387,14.07261452,0.451212048
18,59.59994171,Highway,Heavy,34.91765419,13.86784298,1.466089718
4,10.52823585,City,Heavy,33.31848376,12.52999379,0.730513176
20,55.11845544,Highway,Moderate,-3.554937442,5.570188077,0.485021642
19,108.12423,Highway,Moderate,9.220570432,10.64889722,0.593758269
18,70.72332624,Highway,Free flow,1.506299636,0.881606483,1.91086937
19,44.03485353,Highway,Heavy,13.79976846,2.154336736,0.186142213
10,42.91137326,City,Heavy,17.42329068,11.20046472,1.23213632
26,96.22228901,Rural,Moderate,7.339710955,3.678019431,0.269684245
28,47.85184642,Highway,Heavy,37.4250943,0.647241342,0.319603082
5,9.091260591,City,Free flow,2.107676111,12.16085429,1.397322668
21,16.15538489,City,Heavy,20.20090463,16.96903537,1.050620635
29,56.56046884,Rural,Heavy,4.718972333,2.658167952,1.008856625
22,80.21583062,City,Moderate,11.69536217,11.39850246,1.629475074
23,76.01867422,Rural,Moderate,7.563506615,9.484188108,1.340862545
25,48.58387491,Highway,Heavy,20.1167791,0.90142568,1.424622172
14,96.17164875,Highway,Heavy,4.867358053,4.380879717,1.682921873
18,35.1084711,Highway,Moderate,7.629963756,9.229214844,1.045492
1,7.161959815,Highway,Moderate,-3.663482368,8.98003221,1.282833376
20,50.01962698,City,Moderate,27.74528538,14.01248963,1.566546356
6,81.09250226,Rural,Free flow,36.56604308,7.82330465,0.769758297
0,16.21965717,City,Heavy,18.46351113,6.779190357,0.677056374
12,10.94976323,Rural,Moderate,-4.348637492,4.226814527,0.945817467
7,70.49163443,City,Free flow,34.60112576,4.158302938,1.053096391
12,68.87076322,City,Moderate,11.3121632,2.04701877,1.369771692
21,23.65164176,Highway,Moderate,11.07342636,0.983007113,1.073305961
23,89.28516968,Rural,Free flow,14.57756349,18.33551932,0.653626651
5,9.423322991,Highway,Heavy,35.47212652,11.87027146,0.118176025
21,73.96555255,Highway,Moderate,31.70754846,4.892522816,1.935077613
26,37.93284662,Highway,Free flow,24.34370478,10.97173529,0.493384739
20,75.86720349,City,Moderate,33.38328049,8.709214018,0.418887168
12,108.9141726,Rural,Free flow,12.43189303,5.119885741,0.6559355
22,4.692292241,Highway,Free flow,16.87777113,0.109457514,1.535806051
16,115.7848735,City,Heavy,26.14131296,0.071295101,1.69337268
2,26.57938228,Highway,Heavy,7.765518339,18.8013416,0.197760083
4,12.09977746,Highway,Moderate,3.501419489,17.07196949,1.822758269
19,5.259581453,Highway,Free flow,14.74265052,17.26899168,0.943937149
5,96.08188277,Highway,Moderate,22.8628871,7.855449924,1.000468153
22,59.39323952,Rural,Free flow,21.41153778,0.91322291,1.628311142
8,30.92852686,City,Heavy,2.633637871,8.875459847,1.767650949
11,77.54682334,Highway,Free flow,28.38919046,0.351622256,0.817070118
13,74.00107235,City,Free flow,10.49330894,4.768961348,1.413576072
5,21.78271601,Rural,Free flow,6.988190719,8.993277165,1.141547861
3,73.22051012,Highway,Moderate,24.82350754,15.57422536,0.274366329
21,74.61002363,Highway,Heavy,24.88493477,13.7034057,1.762969697
17,14.69127583,Rural,Heavy,0.415715044,17.77603134,0.917190563
29,43.1051439,Rural,Free flow,23.70099939,15.41517588,0.225266562
18,102.4515605,City,Free flow,0.013801891,12.92409801,0.572438961
16,3.389544745,City,Moderate,24.74827229,18.01149739,0.52768008
0,63.91346576,Rural,Moderate,22.1813506,12.19403464,1.502560537
11,91.10492373,Highway,Moderate,26.95706887,7.301670597,1.708218605
29,118.867785,Highway,Free flow,34.05480238,16.75638903,1.262480864
27,105.8053977,Rural,Free flow,-7.383300202,0.7073763,1.899605115
10,42.92357274,City,Heavy,36.09197133,7.015611641,1.266409971
10,22.88596848,Highway,Moderate,17.61608667,3.38128035,1.56966185
23,90.8255703,Highway,Moderate,22.19658409,6.795817569,1.919056408
20,69.60583912,Highway,Moderate,21.68892957,4.791072454,1.444912369
22,88.82074083,Highway,Moderate,-9.20087223,13.95015989,1.329108183
26,33.9835207,City,Moderate,14.11771288,19.40796967,1.73963687
13,68.50181171,Highway,Free flow,21.28718744,9.120760031,0.524664498
26,7.144327864,Highway,Moderate,10.12613944,19.59539591,0.345726616
8,115.2053809,City,Heavy,-6.618009626,2.492212609,1.649364403
10,107.8648993,City,Moderate,-1.927263017,8.821130405,1.905614398
19,5.080613641,City,Moderate,30.9563666,0.494636667,0.635898239
14,27.43429157,Rural,Free flow,37.11633005,16.77921665,0.497410045
3,79.78030876,City,Free flow,10.37876058,5.507153904,0.396519989
13,113.0847446,Highway,Free flow,-7.596558097,12.20815018,1.408126117
24,66.19827886,Highway,Moderate,25.38751348,13.97930947,0.464416472
1,96.71981455,City,Free flow,23.84363333,6.657252061,0.409089809
23,11.88483982,City,Moderate,25.01587218,8.266972834,0.892185436
29,54.67789452,Highway,Moderate,22.05458525,13.59261698,0.801142394
18,51.30968844,Rural,Free flow,-1.962502251,1.848309705,1.865710982
5,63.80157343,Highway,Moderate,14.28885923,18.61193413,1.541233998
26,119.6538566,City,Heavy,-1.631860376,10.50223667,1.96843948
17,0.352086936,City,Heavy,-7.698960313,17.79617396,0.467060782
27,8.572836073,Highway,Free flow,16.12962066,4.220205382,1.588262707
14,67.32173436,Highway,Moderate,13.11098852,7.236149965,0.931658682
19,68.66062527,City,Moderate,33.4763447,5.78348068,0.421806358
14,40.0321415,City,Moderate,-7.947987954,16.92251973,0.845912017
9,117.1764807,Rural,Heavy,23.22594668,18.86722317,0.857578636
7,24.63052112,Highway,Heavy,2.553686537,16.03824901,1.677149712
8,45.97837872,Rural,Moderate,18.19361047,17.38058549,0.306766462
8,92.20416823,City,Free flow,20.61496811,14.56020989,1.390163518
25,110.9236754,Rural,Free flow,-7.725084707,6.829075783,1.907458845
12,106.1401156,Highway,Heavy,24.21491113,1.610740449,1.311074651
29,20.27812915,Highway,Free flow,-3.710951379,10.97332565,0.593267839
19,18.08825802,City,Moderate,15.61875967,13.78163173,1.352491242
13,76.02215483,Highway,Moderate,29.52008261,5.710933161,1.806976118
23,17.84307675,Highway,Moderate,7.941244048,17.14738335,1.673471391
19,41.2695707,Rural,Free flow,9.872210777,7.569627962,0.763041493
13,86.99273287,City,Free flow,14.70914349,9.713810809,1.212799373
27,86.42243212,Rural,Heavy,0.908512226,4.248805126,0.306106055
23,6.366211909,Rural,Free flow,26.84315958,16.61631853,0.314214285
28,87.45804393,City,Heavy,27.63420359,6.544557098,1.84946326
27,38.37085463,Highway,Heavy,25.58585927,4.648127242,0.234787457
24,23.7594074,Rural,Moderate,7.595514644,2.1883069,1.132487316
11,57.71923673,Highway,Moderate,10.7681544,17.46027794,1.317920801
12,75.73719471,Highway,Moderate,24.93767815,13.41092623,1.334452567
6,79.09586446,Highway,Free flow,-5.165480305,2.500735631,1.225823729
23,25.33490331,Highway,Heavy,12.90191481,12.72148797,1.915376444
19,112.5894424,City,Moderate,9.661677839,17.36954671,0.21164437
14,41.92382432,Rural,Free flow,36.04655881,12.31705742,1.716640293
7,51.9073489,City,Free flow,-9.65315374,17.81862898,1.192141862
17,37.45565841,City,Free flow,34.73103197,14.9771047,1.921269547
19,84.32745397,City,Heavy,-2.243788213,16.14887513,1.387618329
29,43.14212305,City,Heavy,0.338032432,4.659267765,0.123074268
2,34.4879128,City,Moderate,4.934844176,0.964699168,1.145148114
6,65.35619849,City,Free flow,1.973401926,18.39580733,0.267061067
13,54.54905507,Rural,Moderate,14.04344375,6.464977113,0.146624759
27,92.23774028,Highway,Moderate,9.610700395,4.243425497,1.230027489
12,99.28378454,Highway,Heavy,-7.467324737,8.150445363,0.584875275
24,114.7994497,Highway,Moderate,-5.401922365,16.27478751,0.253980135
5,7.804615167,Rural,Heavy,9.680384236,14.81810831,1.357714288
22,59.1468683,Rural,Free flow,13.63663967,18.64793077,1.206561138
19,119.1301528,Rural,Free flow,-0.006397897,11.70872164,1.030758338
9,46.46555952,Rural,Heavy,14.42602612,7.314710812,0.141337103
29,40.98694518,Rural,Heavy,37.36867911,18.51045513,0.508184064
2,119.0106779,Highway,Moderate,5.594588658,4.103760438,1.203905038
0,41.84008923,Rural,Free flow,37.93514678,0.835121839,1.357247314
18,17.39058628,Highway,Heavy,5.450212417,12.67070419,1.742586027
23,31.25058822,Rural,Free flow,6.225398932,2.402688788,1.098349076
15,77.03418851,Highway,Heavy,27.95857011,8.687923494,0.84675154
9,84.36580748,City,Heavy,-4.712707103,15.26123814,0.278011003
29,32.36620849,City,Free flow,21.71872765,18.84393604,0.525967158
15,64.83759212,Rural,Free flow,-3.93078623,3.944332179,0.622978501
24,8.775628769,City,Moderate,24.43219273,9.215213693,0.163562141
15,69.07485007,Rural,Free flow,4.500932013,2.514047616,1.900741888
7,46.04607726,Rural,Moderate,17.32087936,2.289223919,1.649514395
8,50.52250735,City,Heavy,21.24962588,7.511986162,1.641040002
6,58.83765828,City,Heavy,-1.060735849,16.900632,1.283795357
17,76.76926554,Rural,Heavy,1.503970106,9.254837875,1.022947327
10,51.3252141,Highway,Heavy,27.57744458,6.092734183,0.332159809
11,7.909637604,Rural,Heavy,2.94494578,9.986811283,1.0345207
0,34.11330572,City,Moderate,28.34967331,0.726428956,0.815263917
6,62.56772255,City,Moderate,-9.121752696,3.024011256,0.19089643
8,110.4627573,City,Heavy,-6.323133337,6.771619518,1.130089468
17,41.19385511,Highway,Free flow,-4.508750849,8.202546066,1.7999811
10,63.36625649,City,Moderate,3.695876757,13.86558665,1.480792719
19,14.81280116,Highway,Moderate,2.574923073,7.202755463,1.240211002
7,69.22870843,Rural,Moderate,-1.323229893,15.37623483,1.086089099
4,9.240419101,Highway,Free flow,29.41683318,5.021736013,0.240135426
24,86.25951441,Highway,Free flow,26.11559906,15.06187841,0.313437602
17,109.681859,Highway,Free flow,36.21225614,5.262831221,0.101973319
13,86.56852961,Highway,Free flow,-0.828726931,5.146024784,0.159885845
21,50.78098217,Rural,Heavy,24.4275974,1.509394988,1.325780333
11,57.87822961,City,Heavy,23.38938759,1.723340106,0.863741236
3,88.40749785,Rural,Moderate,4.323435121,13.96709987,0.890554275
15,112.5791473,Highway,Moderate,25.57490794,3.292446052,0.423711697
23,72.14051143,Rural,Moderate,10.76093214,12.37588661,0.223468863
8,62.19775679,Highway,Free flow,32.87823787,13.2501239,1.838090392
28,65.98069454,Highway,Heavy,36.38724115,9.791359953,0.835762102
23,41.32497797,Highway,Free flow,36.8407355,6.455693743,1.002300092
24,16.11335602,City,Moderate,0.861052756,14.45079665,0.950105553
17,80.04898906,Highway,Heavy,28.42518554,4.527862101,0.303157173
28,80.92362982,Highway,Heavy,9.142682181,16.10105155,0.171220621
1,82.29785197,City,Moderate,1.179678472,9.358485138,1.248458183
29,46.66637246,City,Heavy,9.674849054,13.95796656,1.151310874
7,20.78998653,City,Moderate,25.05274821,7.157849807,0.53499528
27,92.96905398,Highway,Free flow,2.148895256,5.308688651,0.309983879
26,112.8568036,Highway,Heavy,39.12878226,1.772090504,1.526343804
17,82.4928873,City,Moderate,17.10160603,6.671880714,1.931379596
21,67.44254188,Rural,Moderate,23.1021957,11.84084463,1.609606715
5,85.2382229,Highway,Heavy,15.71426968,14.56751442,0.294278834
27,39.69453842,City,Heavy,17.56553254,11.9015666,0.704058177
23,73.8366515,Highway,Moderate,10.63186278,3.781392058,1.529582984
8,14.91699591,City,Free flow,38.25239095,10.40586739,0.703078774
15,38.54595587,City,Free flow,33.52270162,0.801616786,0.794086429
23,74.47232131,City,Moderate,26.95275554,10.77991,0.814080399
21,107.8362906,City,Free flow,16.95649645,0.034325955,0.992824882
20,95.6919386,Highway,Free flow,10.38755685,17.92850259,0.291228682
16,25.70974187,Highway,Moderate,27.01479868,5.789440143,1.070602526
28,80.17805185,City,Free flow,19.79803173,2.274210611,1.389946455
5,60.48005406,City,Moderate,-5.843077846,12.51113704,1.563274094
18,31.37169406,Highway,Heavy,10.07640136,13.62923927,1.098470037
13,21.8948984,Highway,Heavy,38.20529277,1.773063956,1.641577658
25,25.81883593,Highway,Heavy,19.96186252,17.68206496,1.323361704
2,103.2398963,Rural,Moderate,-7.063893798,11.81119046,1.325542262
23,42.42345683,Highway,Moderate,-1.036351944,4.554827521,0.932796538
12,45.2529106,Rural,Free flow,0.281346343,3.401749699,1.839098961
8,105.1574459,Rural,Heavy,2.396178797,19.70402648,0.181036044
9,29.05449128,Rural,Free flow,5.336318818,16.59460005,1.261916561
2,63.212554,City,Moderate,-6.694367069,9.139108364,0.105845851
1,112.6869191,City,Moderate,15.23957726,18.27573075,1.204722529
8,47.79091441,City,Free flow,30.16477369,8.357189162,1.7350579
19,103.7083404,Highway,Moderate,-3.72123677,16.82254535,1.753126672
17,92.04994647,Rural,Moderate,10.91711561,5.086280834,0.753563873
20,59.47005072,Rural,Free flow,-5.196329737,3.345365556,0.305903505
21,8.116185144,City,Moderate,36.78368977,14.38310925,1.124165579
22,84.41494117,Highway,Moderate,15.24273744,11.20756507,0.349290312
10,15.18266058,City,Moderate,5.720146884,18.6091055,1.23312169
12,100.2419255,Highway,Moderate,18.64782795,19.77404755,1.731176905
0,1.831474996,City,Heavy,17.32764318,16.15265506,1.747913088
6,30.70921157,City,Free flow,25.24201859,4.282220869,0.693208677
19,75.85981978,Rural,Heavy,19.441823,14.68328612,0.413214656
24,92.90320514,Highway,Free flow,3.733320887,6.495312256,0.176802063
15,1.00745905,City,Free flow,4.027862083,13.1813743,0.985659645
23,119.9678501,Highway,Moderate,13.14755839,4.801256032,1.201612591
3,17.00497314,City,Heavy,-5.895599213,19.02330697,0.244547046
26,55.85092965,City,Heavy,-0.206772025,4.25787394,1.920942469
19,33.69750566,Highway,Free flow,17.95443494,5.455892135,0.474838492
15,77.87392186,Highway,Heavy,21.882435,5.998667062,1.079947573
7,99.26804074,City,Moderate,-9.15159442,16.68192495,0.397793325
18,21.07868322,Rural,Moderate,-1.145461808,6.610264415,0.939632373
9,92.36800831,City,Free flow,26.09296658,17.50028695,0.43795435
29,33.05435667,Rural,Free flow,27.70657379,13.19185995,1.550430118
22,63.31318808,Highway,Free flow,9.665699999,5.959174731,0.529531978
23,21.07004554,City,Free flow,-7.440318289,7.115091948,0.700344029
23,112.9416491,Rural,Moderate,-4.63178523,17.76256954,0.698206514
4,114.2129593,Rural,Moderate,10.20538542,5.18322596,1.902456057
16,99.18808613,City,Free flow,32.61033376,1.005448743,1.329965836
16,42.16951694,City,Moderate,2.520100488,19.21094651,0.866544082
10,75.48736856,Highway,Heavy,11.0634838,10.8625207,0.419817692
10,7.418285161,Rural,Heavy,-8.721148948,4.362414451,1.847149634
14,67.91131735,Rural,Heavy,31.95994143,0.785654858,1.032462039
0,102.1745297,Highway,Moderate,-0.150227549,15.64524243,0.748860261
15,25.98565975,City,Moderate,18.26547259,2.339966554,1.233473597
19,50.92694502,Rural,Heavy,4.583473457,3.722064882,0.270907183
1,30.58188654,Rural,Free flow,12.61604585,2.590486258,1.561138854
2,46.37383902,City,Moderate,16.62404341,14.49423032,1.736619277
21,56.05561713,Highway,Free flow,16.65190817,3.507055206,1.589468763
22,14.79650467,City,Free flow,2.061347723,12.08955636,0.885537086
19,89.73890534,City,Moderate,1.309678683,18.93231561,1.580580501
16,98.4069348,Rural,Free flow,27.39637685,6.701399292,1.388406288
15,3.104049807,Highway,Moderate,6.157960172,9.776687129,1.136065548
27,12.32950926,Highway,Heavy,29.94697746,15.63985127,0.793100536
9,114.1663462,City,Moderate,7.814648017,8.383104843,1.573713021
9,52.32727345,Highway,Free flow,26.57536848,5.748467059,0.60532238
9,81.36954122,Highway,Heavy,23.41755203,2.633619021,1.808860072
8,92.10822748,City,Moderate,-2.084083946,0.735930445,0.173312656
0,38.44215298,Rural,Heavy,-4.266008738,7.635690581,0.784147145
11,75.88767173,City,Moderate,23.06141997,2.779790556,1.530829502
17,118.3074625,Highway,Moderate,33.51391966,19.77387241,1.951872721
1,3.958087255,Rural,Moderate,12.4094188,16.5325357,0.872605257
28,117.925799,Highway,Moderate,24.55587663,10.95432974,0.904032892
3,69.09931761,Highway,Free flow,2.902175084,0.580078059,0.22163707
17,116.8082347,City,Moderate,31.60113326,6.816749016,1.710081644
6,33.01291086,Rural,Free flow,39.4234024,19.66900733,1.368200953
16,44.2644476,Highway,Free flow,37.36642818,13.07944073,0.331271844
7,48.13918887,Highway,Heavy,37.67458936,19.94289173,1.185463661
22,108.2927995,City,Moderate,38.0137152,19.64741249,1.851431836
7,110.9248057,Highway,Free flow,-1.918843455,10.17417289,1.142309797
1,78.93343284,City,Moderate,39.35233351,8.234878895,0.165574941
5,13.94446356,Rural,Free flow,36.78374918,13.77076404,1.523953823
2,90.49238975,Highway,Free flow,13.50528173,1.146257603,1.675053352
9,57.91284967,Highway,Free flow,25.02065082,16.32978902,1.858048633
29,22.69505797,City,Heavy,-2.138664814,0.965968361,0.446179037
8,23.48270083,Highway,Heavy,18.03423993,1.085884553,0.259057239
14,47.16934599,Highway,Heavy,34.16441681,17.2055152,0.987621046
17,103.2540883,City,Moderate,7.89269657,8.957008609,1.320154706
12,37.1246835,Highway,Moderate,32.06048106,14.90432555,0.892186318
29,98.74581426,Highway,Heavy,37.30342287,3.78007331,1.281359417
5,14.9291047,Highway,Moderate,19.09392494,6.668490255,1.615924777
12,36.96130772,Highway,Free flow,19.20494365,8.374314593,0.51172879
19,108.9079151,Highway,Moderate,0.09717102,15.31639346,0.780314988
13,114.0919075,City,Free flow,13.86867426,12.84906841,0.686637511
0,62.81980611,City,Heavy,9.535270671,7.480304578,0.263885135
18,100.6718488,Highway,Moderate,15.62110998,17.33360058,0.291986538
7,23.22207065,Highway,Moderate,7.711975383,19.31449805,1.040895565
25,27.22756079,Rural,Moderate,5.641703781,4.828232018,1.442117915
28,1.057080887,Highway,Free flow,23.0281626,5.570196783,1.81834508
7,63.76209055,City,Free flow,1.622397025,2.748541644,1.193713806
22,68.80147458,Highway,Heavy,39.20066176,16.63084497,1.118048404
15,103.2626567,City,Heavy,22.79916758,3.860275424,0.835228824
23,59.4950908,Rural,Moderate,-4.23106952,17.87004712,0.339979198
16,40.10477302,Highway,Free flow,2.254585897,4.955635402,0.591398919
15,74.21381643,City,Free flow,9.109225994,15.96967647,0.397897964
3,20.99202753,City,Heavy,34.27843871,13.54713079,1.559889299
10,7.177017042,Rural,Free flow,28.3981951,4.240945629,1.229520095
29,42.6682026,Rural,Free flow,11.67947091,8.322989749,1.274688863
3,92.61364227,Highway,Free flow,7.615260403,14.19718672,1.840340903
28,43.53432276,Rural,Free flow,1.719744292,17.10720371,1.836229462
27,23.016575,Highway,Free flow,35.59792948,17.30854021,1.781900647
20,75.8154745,City,Moderate,4.756977318,4.050608395,1.402247644
15,106.5066361,Rural,Moderate,22.40393979,8.807799773,1.034335284
18,109.1824744,City,Free flow,-9.925835478,0.036247869,0.266421293
22,74.58806814,City,Heavy,0.97066529,19.66324427,1.718149164
17,78.94228583,City,Heavy,25.31823637,19.05235104,0.428861319
15,20.90424404,Rural,Heavy,23.05473997,16.42489372,0.532894443
5,89.06668605,City,Moderate,38.05573497,11.08961552,1.786113502
17,38.85306951,City,Free flow,10.36977705,5.499746664,1.502966626
0,80.2227438,Rural,Moderate,-1.38566308,16.84038995,1.873712325
12,114.8742731,Highway,Free flow,5.213859139,19.25159164,1.546169879
23,41.52927475,Rural,Moderate,35.49257947,13.85772789,1.168906001
8,113.1920627,Rural,Free flow,32.10642193,11.13451727,1.402305564
7,81.30495792,Rural,Heavy,2.709799807,12.376629,0.147544918
7,73.10205548,Rural,Moderate,23.02009994,5.724031032,1.106274043
25,52.8902068,Rural,Moderate,-7.712680143,1.20350368,1.083357829
2,114.5257472,Highway,Moderate,-6.380433393,9.812572158,1.791890223
16,51.96127747,Rural,Free flow,18.3349643,5.725268409,0.353486452
15,33.98587524,Rural,Moderate,31.69820732,8.960368785,0.461370923
3,34.48288449,Rural,Free flow,4.698109061,9.638093448,1.022897144
13,41.26838407,Rural,Moderate,21.61418503,10.95861906,0.450285568
12,28.82864737,Highway,Moderate,-2.023767658,16.23037373,0.614603343
26,12.69964945,Rural,Free flow,14.10617386,5.041858331,0.588927151
14,41.70465279,City,Heavy,26.67220929,13.46267179,1.019949864
4,3.808003401,Rural,Moderate,18.62385375,12.12703594,1.05649102
6,72.7402112,City,Heavy,-0.398362378,2.300426181,1.061586166
17,29.77297028,Highway,Moderate,39.7155127,17.79823736,0.189227087
26,37.03829721,Rural,Moderate,11.39826568,0.067609378,1.329492131
25,101.4403422,Highway,Free flow,13.98682878,7.575197082,0.191993784
12,99.31982005,City,Moderate,-0.711492789,7.293250924,1.280184397
1,20.05660341,City,Free flow,33.62086432,7.118654271,0.704572771
3,107.6140433,City,Heavy,34.18739806,8.311898455,0.47183723
23,48.29365526,Rural,Heavy,15.57804499,16.00175202,1.758850935
5,54.51585467,Highway,Free flow,15.02849277,10.42859201,1.279532721
12,37.76738885,Rural,Free flow,0.07079621,19.77661064,0.981579654
3,119.8579614,Rural,Moderate,27.03905003,10.94080114,1.180708552
16,30.83898765,City,Moderate,-1.130392178,10.55176621,0.903633504
26,112.4214716,City,Heavy,32.32222988,18.55180156,1.066233531
5,18.71568231,City,Moderate,-7.924708006,2.017765948,0.636802615
20,66.77787673,Highway,Free flow,38.9892525,0.387588707,1.281279229
0,35.11057947,Highway,Heavy,-8.098644401,0.322437653,1.770180106
11,42.65311046,City,Free flow,11.70146743,17.399604,0.102072442
8,26.93938466,City,Heavy,38.02891411,1.194424043,1.536441545
6,119.0016781,Rural,Free flow,27.89925157,10.52801932,1.971741702
14,25.46414627,Rural,Moderate,10.44092357,17.032662,0.559805361
3,2.025286903,City,Moderate,10.29098436,3.372084708,0.418395531
3,19.17583245,City,Moderate,29.39538319,9.143553572,0.342767307
22,45.23864359,City,Free flow,15.08204133,9.176354413,1.430711981
0,12.79418966,City,Free flow,21.80602618,16.80932783,0.535070069
11,91.75515332,City,Moderate,33.07500482,10.99203739,0.551470652
1,98.09858726,City,Moderate,14.10518167,2.230415712,1.510429312
14,100.9386284,Highway,Free flow,7.609738991,11.15922261,1.103461227
5,63.112425,City,Moderate,1.214217231,5.006311603,0.46905419
0,25.65820936,Highway,Moderate,-8.507482335,12.93732739,1.748176629
